Date,Open,High,Low,Close,Adj Close,Volume
2023-08-04,37.490002,37.759998,37.259998,37.669998,37.583759,1075965
2023-08-07,37.570000,37.590000,37.029999,37.250000,37.164726,825727
2023-08-08,36.950001,37.150002,36.700001,37.150002,37.064953,1339585
2023-08-09,37.119999,37.700001,36.650002,37.570000,37.483994,1584335
2023-08-10,37.490002,37.660000,37.080002,37.389999,37.304401,1614377
2023-08-11,37.380001,37.570000,36.939999,37.169998,37.084904,2155721
2023-08-14,37.110001,37.110001,36.549999,36.750000,36.665871,1140060
2023-08-15,36.730000,36.959999,36.150002,36.430000,36.346603,1117813
2023-08-16,36.540001,36.939999,36.320000,36.610001,36.526188,1480313
2023-08-17,36.689999,37.060001,36.240002,36.619999,36.536167,9137336
2023-08-18,36.680000,37.250000,36.230000,36.939999,36.855434,1231526
2023-08-21,36.810001,37.500000,36.509998,37.070000,36.985134,950371
2023-08-22,37.020000,37.360001,36.599998,37.150002,37.064953,666510
2023-08-23,37.230000,38.200001,36.669998,37.990002,37.903034,1208347
2023-08-24,37.230000,38.090000,37.119999,37.639999,37.553829,1298328
2023-08-25,37.660000,38.000000,37.419998,37.599998,37.513924,1209879
2023-08-28,37.389999,38.150002,37.389999,37.720001,37.633652,1307332
2023-08-29,37.720001,38.759998,37.630001,38.750000,38.661289,1616118
2023-08-30,38.619999,38.959999,38.200001,38.730000,38.641338,1287370
2023-08-31,38.439999,39.220001,37.790001,37.950001,37.863121,4316814
2023-09-01,38.340000,39.650002,38.020000,39.119999,39.030441,1809799
2023-09-04,39.130001,39.779999,38.990002,39.689999,39.599136,544344
2023-09-05,39.639999,40.200001,38.830002,39.779999,39.688931,3263762
2023-09-06,39.580002,39.669998,38.500000,38.889999,38.800968,1221007
2023-09-07,38.889999,39.000000,38.430000,38.730000,38.641338,1231626
2023-09-08,38.610001,38.720001,38.130001,38.470001,38.381935,936976
2023-09-11,38.799999,38.869999,38.209999,38.480000,38.391907,655950
2023-09-12,38.400002,38.680000,37.790001,37.790001,37.703491,1528226
2023-09-13,37.860001,38.799999,37.509998,38.330002,38.242252,1652916
2023-09-14,38.340000,39.270000,38.240002,38.799999,38.711174,1177868
2023-09-15,38.869999,40.330002,38.250000,39.889999,39.798679,7603806
2023-09-18,39.970001,39.970001,38.759998,39.169998,39.080326,1386407
2023-09-19,39.150002,39.840000,38.990002,39.540001,39.449486,1035342
2023-09-20,39.660000,40.369999,39.480000,39.919998,39.828613,1212525
2023-09-21,40.000000,40.099998,39.000000,39.599998,39.509346,1314987
2023-09-22,39.560001,39.560001,38.869999,39.049999,38.960602,933529
2023-09-25,39.090000,39.090000,38.259998,38.380001,38.292141,1950499
2023-09-26,38.360001,39.110001,38.130001,38.150002,38.062668,1411553
2023-09-27,38.099998,38.330002,37.330002,37.389999,37.335083,1541762
2023-09-28,37.400002,37.660000,36.759998,37.119999,37.065483,1584890
2023-09-29,37.189999,37.380001,36.020000,36.180000,36.126865,2018569
2023-10-02,36.209999,36.529999,35.520000,36.020000,35.967098,1162383
2023-10-03,36.090000,36.320000,35.290001,35.529999,35.477818,1280996
2023-10-04,35.599998,35.700001,34.570000,35.590000,35.537727,1877894
2023-10-05,35.099998,35.759998,34.509998,35.529999,35.477818,1529957
2023-10-06,35.279999,35.910000,35.099998,35.759998,35.707478,632167
2023-10-09,35.400002,35.520000,34.340000,35.259998,35.208214,812533
2023-10-10,35.360001,35.740002,35.000000,35.650002,35.597641,1090696
2023-10-11,35.840000,36.430000,35.619999,35.900002,35.847275,1691681
2023-10-12,35.900002,36.119999,35.290001,35.970001,35.917171,852149
2023-10-13,36.169998,36.169998,34.910000,35.110001,35.058437,1273135
2023-10-16,35.250000,37.380001,35.200001,36.740002,36.686043,3129269
2023-10-17,36.380001,36.860001,35.840000,36.570000,36.516289,2225569
2023-10-18,36.509998,36.980000,36.119999,36.959999,36.905720,2252893
2023-10-19,36.980000,37.009998,35.689999,35.830002,35.777382,2356942
2023-10-20,35.900002,37.700001,35.500000,36.369999,36.316582,12064291
2023-10-23,36.360001,36.369999,34.709999,34.849998,34.798817,1208888
2023-10-24,34.630001,34.830002,34.340000,34.450001,34.399403,1283095
2023-10-25,34.430000,34.540001,33.570000,33.680000,33.630535,1698572
2023-10-26,33.000000,33.000000,29.000000,30.240000,30.195587,5383383
2023-10-27,30.660000,31.580000,28.740000,28.950001,28.907482,2270653
2023-10-30,28.750000,29.680000,28.750000,29.309999,29.266953,2086789
2023-10-31,29.290001,29.959999,29.010000,29.260000,29.217028,2916861
2023-11-01,28.950001,31.129999,28.950001,30.900000,30.854618,2390969
2023-11-03,31.750000,33.000000,31.299999,31.709999,31.663427,2872812
2023-11-06,31.549999,33.189999,31.549999,32.830002,32.781788,2612101
2023-11-07,32.020000,33.049999,32.020000,32.599998,32.552120,2018836
2023-11-08,32.980000,32.980000,32.090000,32.330002,32.282520,1310513
2023-11-09,32.250000,32.340000,31.340000,31.340000,31.293972,1252007
2023-11-10,31.330000,31.879999,31.150000,31.209999,31.164162,517908
2023-11-13,31.389999,31.959999,31.000000,31.620001,31.573563,704305
2023-11-14,31.799999,32.740002,31.620001,32.419998,32.372383,1757354
2023-11-15,32.590000,33.480000,32.590000,33.270000,33.221138,2250166
2023-11-16,33.349998,33.439999,32.930000,32.959999,32.911591,1283333
2023-11-17,33.080002,33.500000,33.080002,33.410000,33.360931,1664396
2023-11-21,33.369999,34.119999,32.889999,33.410000,33.360931,1936390
2023-11-22,33.419998,33.599998,32.630001,32.799999,32.751827,915362
2023-11-23,33.110001,34.220001,33.060001,34.000000,33.950066,340369
2023-11-24,33.959999,34.099998,33.570000,33.750000,33.700432,587361
2023-11-27,33.950001,35.439999,33.669998,34.700001,34.649040,1634223
2023-11-28,34.860001,37.619999,34.290001,36.060001,36.007042,2776474
2023-11-29,36.139999,36.990002,35.740002,36.060001,36.007042,2537610
2023-11-30,36.250000,38.259998,35.250000,37.020000,36.965633,9048849
2023-12-01,37.020000,38.430000,36.820000,38.020000,37.964161,1958048
2023-12-04,38.009998,38.290001,37.119999,37.290001,37.235233,1596328
2023-12-05,36.880001,37.660000,36.349998,36.730000,36.676056,3257370
2023-12-06,37.020000,37.450001,36.500000,36.799999,36.745953,1639879
2023-12-07,35.730000,36.959999,35.730000,36.660000,36.606159,1468945
2023-12-08,36.549999,37.119999,36.169998,36.209999,36.156818,1665070
2023-12-11,36.490002,37.779999,36.490002,37.669998,37.614674,1327469
2023-12-13,37.680000,38.930000,37.380001,37.650002,37.594704,3225483
2023-12-14,37.709999,39.660000,37.709999,39.080002,39.022606,2702260
2023-12-15,39.230000,39.529999,38.660000,38.900002,38.842869,7015879
2023-12-18,38.900002,40.240002,38.689999,39.919998,39.861366,4460741
2023-12-19,39.990002,40.099998,38.110001,38.560001,38.503368,5246480
2023-12-20,38.509998,39.119999,37.200001,37.259998,37.205276,2479802
2023-12-21,37.540001,38.570000,37.480000,38.240002,38.183838,1155981
2023-12-22,38.099998,38.400002,37.619999,37.720001,37.664604,385592
2023-12-26,38.000000,38.369999,37.270000,37.570000,37.514820,778244
2023-12-27,37.470001,37.939999,37.130001,37.560001,37.536270,1096806
2023-12-28,37.630001,37.939999,37.310001,37.320000,37.296421,452907
2023-12-29,37.439999,37.759998,37.169998,37.590000,37.566250,415355
2024-01-02,37.650002,37.849998,36.849998,37.639999,37.616219,914420
2024-01-03,37.410000,38.189999,36.009998,36.330002,36.307049,1706375
2024-01-04,36.220001,36.240002,35.150002,35.619999,35.597492,1167440
2024-01-05,35.450001,35.650002,34.970001,34.990002,34.967896,1573628
2024-01-08,35.110001,36.430000,35.080002,35.790001,35.767387,621910
2024-01-09,35.610001,35.610001,35.000000,35.110001,35.087818,1251177
2024-01-10,35.290001,35.770000,34.830002,35.049999,35.027855,767316
2024-01-11,35.110001,35.680000,34.349998,35.450001,35.427605,946885
2024-01-12,35.410000,35.959999,34.820000,35.240002,35.217735,1297403
2024-01-15,35.020000,35.040001,33.799999,34.340000,34.318302,440729
2024-01-16,34.360001,34.889999,33.529999,34.430000,34.408249,1348013
2024-01-17,34.430000,34.430000,33.549999,34.040001,34.018494,2133180
2024-01-18,34.459999,34.459999,33.570000,34.209999,34.188385,1429371
2024-01-19,34.500000,35.610001,33.810001,34.840000,34.817989,5973905
2024-01-22,35.410000,35.410000,33.849998,34.020000,33.998505,1536124
2024-01-23,34.450001,34.450001,33.360001,33.810001,33.788639,957254
2024-01-24,34.009998,34.680000,33.029999,33.110001,33.089081,1539602
2024-01-25,33.209999,33.720001,33.000000,33.570000,33.548790,1258775
2024-01-26,33.930000,34.250000,33.639999,33.830002,33.808628,1003867
2024-01-29,33.759998,34.259998,33.720001,34.160000,34.138416,1351457
2024-01-30,34.160000,34.330002,33.700001,33.970001,33.948540,1384663
2024-01-31,33.889999,34.680000,33.820000,34.259998,34.238354,2160843
2024-02-01,34.299999,34.709999,34.029999,34.250000,34.228359,1261732
2024-02-02,34.200001,34.660000,33.860001,34.209999,34.188385,442627
2024-02-06,34.480000,34.700001,34.200001,34.400002,34.378265,1645308
2024-02-07,34.540001,34.680000,33.750000,33.990002,33.968525,659234
2024-02-08,33.689999,34.230000,33.220001,33.419998,33.398884,834061
2024-02-09,33.490002,33.919998,32.980000,33.349998,33.328926,915507
2024-02-12,33.340000,34.169998,33.310001,33.759998,33.738670,741028
2024-02-13,33.619999,33.619999,32.830002,33.060001,33.039112,690511
2024-02-14,33.060001,33.700001,32.549999,32.820000,32.799263,595513
2024-02-15,33.000000,33.599998,33.000000,33.330002,33.308945,792566
2024-02-16,33.349998,33.459999,32.290001,32.840000,32.819252,1010943
2024-02-19,32.209999,33.400002,32.209999,33.389999,33.368904,245830
2024-02-20,32.709999,33.599998,32.709999,33.139999,33.119061,1467822
2024-02-21,33.020000,33.750000,32.759998,33.419998,33.398884,989763
2024-02-22,33.520000,34.389999,32.130001,34.049999,34.028484,1269795
2024-02-23,33.849998,33.889999,32.900002,33.619999,33.598759,958489
2024-02-26,33.389999,33.400002,32.619999,32.869999,32.849232,1220845
2024-02-27,33.400002,33.400002,32.259998,32.610001,32.589397,1091556
2024-02-28,32.779999,32.950001,31.820000,31.980000,31.959795,668978
2024-02-29,32.160000,32.700001,31.170000,31.490000,31.470104,5972497
2024-03-01,31.570000,32.500000,31.209999,31.730000,31.709951,1024197
2024-03-04,31.940001,32.020000,30.820000,31.440001,31.420135,1884898
2024-03-05,31.330000,31.889999,30.830000,31.559999,31.540060,940423
2024-03-06,31.809999,32.070000,31.070000,31.990000,31.969788,1141294
2024-03-07,31.990000,32.040001,31.240000,31.459999,31.440123,627439
2024-03-08,31.600000,31.900000,31.430000,31.620001,31.600023,442949
2024-03-11,31.840000,32.529999,31.799999,32.500000,32.479465,1890257
2024-03-12,32.490002,32.490002,31.809999,32.439999,32.419502,912914
2024-03-13,32.250000,32.730000,31.889999,32.500000,32.479465,780595
2024-03-14,32.779999,33.730000,32.639999,33.310001,33.288956,1066071
2024-03-15,33.349998,35.299999,33.259998,34.389999,34.368271,13742719
2024-03-19,34.599998,34.750000,32.840000,32.959999,32.939175,2009681
2024-03-20,32.820000,34.250000,32.720001,34.150002,34.128426,1143758
2024-03-21,33.900002,34.590000,33.169998,33.709999,33.688702,1273706
2024-03-22,33.700001,34.340000,33.580002,33.900002,33.878582,3069679
2024-03-25,34.189999,34.959999,33.509998,34.709999,34.688068,6289478
2024-03-26,34.709999,35.020000,33.900002,34.529999,34.508183,1115333
2024-03-27,34.650002,35.279999,34.389999,34.730000,34.708057,1082134
2024-04-01,34.720001,35.220001,34.029999,34.950001,34.927917,2837954
2024-04-02,34.950001,35.259998,34.799999,35.000000,34.977886,1547370
2024-04-03,34.840000,35.410000,34.689999,35.320000,35.297684,955264
2024-04-04,35.290001,36.130001,35.220001,36.080002,36.057205,835684
2024-04-05,36.220001,38.230000,36.110001,38.150002,38.125896,2767303
2024-04-08,37.930000,38.389999,36.950001,37.889999,37.866058,2899181
2024-04-09,37.490002,38.540001,37.369999,37.930000,37.906036,1642680
2024-04-10,37.560001,37.939999,36.360001,36.779999,36.756760,862875
2024-04-11,36.540001,36.959999,35.919998,36.209999,36.187122,663753
2024-04-12,36.299999,36.650002,35.669998,36.349998,36.327034,606174
2024-04-15,36.099998,36.330002,34.500000,34.910000,34.887943,1474975
2024-04-16,35.000000,35.330002,34.540001,35.020000,34.997875,1363708
2024-04-17,35.020000,35.090000,33.490002,33.529999,33.508816,1540152
2024-04-18,33.869999,33.910000,32.759998,33.090000,33.069092,1766220
2024-04-19,33.209999,33.209999,31.900000,32.490002,32.490002,1981857
2024-04-22,32.340000,32.970001,32.209999,32.889999,32.889999,481049
